today,general_infoq5_organization,general_infoq1_province,general_infoq2_district,s2_cash_distribution_processq2_1_do_u_think_gave_right_people,s2_cash_distribution_processq2_3_how_mach_cash,s2_cash_distribution_processq2_5_travel_more_than_1_hour,s2_cash_distribution_processq2_6_feel_unsafe_when_travelling,s3_use_of_cash_assistanceq3_4_cash_improved_wellbeing_ur_hhd,s3_use_of_cash_assistanceq3_5_1_food,s3_use_of_cash_assistanceq3_5_2_kitchen_items_nfis,s3_use_of_cash_assistanceq3_5_3_hygiene_items_nfis,s3_use_of_cash_assistanceq3_5_4_clothes_nfis,s3_use_of_cash_assistanceq3_5_5_blankets_nfis,s3_use_of_cash_assistanceq3_5_6_rent,s3_use_of_cash_assistanceq3_5_7_shelter_repair,s3_use_of_cash_assistanceq3_5_8_health,s3_use_of_cash_assistanceq3_5_9_transportation,s3_use_of_cash_assistanceq3_5_10_utillites,s3_use_of_cash_assistanceq3_5_11_debt_repayment,s3_use_of_cash_assistanceq3_5_12_education,s3_use_of_cash_assistanceq3_5_13_saved,s5_multi_sector_outcome_indexq5_4_debt_compared,@_uuid,CSI,rCSI_newThreshold,FCS,FCS_Level,FCS_rCSI
2017-11-16,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,same,aa6c5d6e-fc3c-417c-a203-61c347d48457,6,2,14,1,1
2017-11-16,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,same,5f4f0711-6485-4503-acec-56f4d7df4023,6,2,18.5,1,1
2017-11-16,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,same,5ce3cae6-b5ec-4e83-bade-caff00ae8966,4,2,14,1,1
2017-11-16,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,almost_nothing,,,,,,,,,,,,,same,cd870a1e-a46b-4352-9719-1eec02602572,6,2,14,1,1
2017-11-16,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,same,66f02ed6-be76-4d4b-9488-1623c1cf8257,6,2,9.5,1,1
2017-11-16,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,more,3c3495ea-fd75-4ba9-b663-068f6ce7b835,6,2,15.5,1,1
2017-11-16,ACTED,Faryab,Pashtunkot,yes,14000,yes,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,,,,,,,more,f7d9f72a-cedb-431f-b40c-8bbe6db2562d,1,3,8,1,2
2017-11-16,ACTED,Faryab,Khwaja_Sabz_Posh,yes,14000,yes,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,,,,,,,more,f328f7c0-c688-43a5-a989-b646d694482e,1,3,12.5,1,2
2017-11-16,ACTED,Faryab,Khwaja_Sabz_Posh,yes,14000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,,more,8f07d80d-d927-4b2c-afac-655a02d9a47e,3,3,10,1,2
2017-11-16,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,almost_nothing,,,,,more_than_half,,,less,f3d136b4-87cd-4cef-836a-e8cb0f9f038c,0,3,41,2,3
2017-11-16,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,,,more_than_half,,,less,59957f9e-5825-4c3c-af5a-e12e99cbb82b,4,2,32,2,2
2017-11-16,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,almost_nothing,,,,less_than_half,,,more_than_half,,,less,15fdfc96-5990-458b-8dc4-bef1c6ff0f1a,3,3,31.5,2,3
2017-11-16,DRC,Farah,Balabuluk,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,more_than_half,,,less,affb1808-93a2-4031-a796-8ce4631c652b,2,3,37.5,2,3
2017-11-16,DRC,Farah,Farah,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,,almost_nothing,almost_nothing,,,,less,29f0981d-5eab-4be7-9f77-23dced8c4386,3,3,35.5,2,3
2017-11-16,Solidarites,Bamyan,Yakawlang,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,,,,,,,,more_than_half,,,less,0cfebb0f-a20e-4fba-843f-61d987ca536f,7,2,33.5,2,2
2017-11-16,PUI,Kunar,Khas_kunar,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,less_than_half,,,less,ee47d75e-b56e-47d3-8cf0-c43049752058,7,2,60.5,3,3
2017-11-17,PUI,Kunar,Nurgal,yes,30000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,less,edaa54ed-9bfb-42b7-843d-effb38d870de,10,1,55.5,3,2
2017-11-17,PUI,Kunar,Barkunar,yes,30000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,less_than_half,,less_than_half,less_than_half,,less_than_half,,,less,96454110-002b-4d94-89a0-ced4d4ba7f15,5,2,65,3,3
2017-11-17,PUI,Kunar,Marawara,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,less_than_half,,less_than_half,,,less,6ad857e1-7a0f-4d73-b73b-f63e87296ccf,7,2,70,3,3
2017-11-17,PUI,Kunar,Shigal_Wa_sheltan,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,less,eab54545-1038-47c7-9dc5-a9de023ea888,4,2,67,3,3
2017-11-17,PUI,Kunar,Sarkani,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,less_than_half,less,39f3e48a-d2c3-48c0-b01c-90fd8e6a5866,11,1,64,3,2
2017-11-17,PUI,Kunar,Sarkani,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,less,a9432264-047f-47b8-93af-19c99e325b2f,9,2,62.5,3,3
2017-11-17,PUI,Kunar,Nurgal,yes,30000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,,,,less,4adeeeba-a11f-4c7a-a857-6e632a8093a1,11,1,66.5,3,2
2017-11-17,PUI,Kunar,Nurgal,yes,30000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,less,286db4ee-65cc-42da-a877-5681e65018ae,4,2,68.5,3,3
2017-11-19,ACTED,Faryab,Khwaja_Sabz_Posh,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,,,,,,,more,ff496529-f152-494d-a327-2b9ad7fd63b6,1,3,12,1,2
2017-11-19,ACTED,Faryab,Pashtunkot,yes,14000,no,no,yes_improved_a_little,more_than_half,,,,,,,,,,,,,same,45a1d338-3021-4f0a-8aba-cc6c02682911,2,3,13,1,2
2017-11-19,ACTED,Faryab,Khwaja_Sabz_Posh,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,less_than_half,,,,,,,,same,2758c4ab-d5f6-4e88-bb0f-ce20c14b9660,2,3,10.5,1,2
2017-11-19,ACTED,Faryab,Pashtunkot,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,,,,,,,,,same,e3c7711f-4f64-4076-ac42-2fb1f389b24a,0,3,14,1,2
2017-11-19,ACTED,Faryab,Pashtunkot,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,,,,,,more,12b89ce4-8b6a-4e12-ab01-0535056244c1,1,3,8,1,2
2017-11-19,DRC,Kabul,Kabul,yes,30000,yes,no,yes_improved_a_lot,more_than_half,,,,,almost_nothing,,more_than_half,,,,,,same,1f254b23-994c-4a8d-9d01-d1977b3955f9,14,1,23.5,1,1
2017-11-19,DRC,Kabul,Kabul,no_some_needy_people_did_not_get_assistance,30000,no,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,less_than_half,less,c1b2954f-7235-4e03-acd8-5cd3de247d91,6,2,33,2,2
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,,more_than_half,,,,,more_than_half,,,,,,,less,a205b9fa-fe1d-47e0-bbe0-f6d4563de91a,1,3,47.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_lot,,more_than_half,,,,,more_than_half,,,,,,,less,9aa8ae9d-c672-438d-8450-2909a95e9b14,0,3,46.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,,more_than_half,,,,,more_than_half,,,,,,,less,6a74817c-0aec-4438-85f1-ea8048b87fa3,1,3,46.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,,,less_than_half,,,,,,,less,5fdf15e2-9066-431e-adc5-3dac6543bd43,1,3,45.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,more_than_half,,,more_than_half,,,,,,,,,,less,8379461d-e824-4de6-9073-586cc2aaa70b,1,3,45.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,more_than_half,,,,,,more_than_half,,,,,,,less,b172dc3d-e07d-4639-9b35-ced055ab7392,1,3,46.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,less_than_half,,,less_than_half,less_than_half,,less_than_half,,,,,,,less,fc5cf6d2-9afa-49dc-ae09-fb01e6344da4,1,3,44.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,857fcad3-9ff6-4906-9af5-d2cf4c27f37b,1,3,46.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,less_than_half,,less_than_half,,less_than_half,,less_than_half,,,,,,,less,4ea1921c-7403-4eb8-87c1-80e37318b3c1,1,3,46.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,,,,less_than_half,,,,,,less,9e80290c-956c-4272-82cb-e8ecd393ba9c,1,3,45.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,less_than_half,less_than_half,,,less_than_half,,less_than_half,,,,,,,less,2483d6c7-e4f5-43aa-ab7b-e9c8e5ac42cf,1,3,47.5,3,3
2017-11-19,NRC,Nangarhar,Kuz_Kunar,yes,20000,no,yes,yes_improved_a_little,less_than_half,,,less_than_half,less_than_half,,less_than_half,,,,,,,less,e470a3d9-a346-4bfc-bed1-d03bba1d9e11,1,3,44.5,3,3
2017-11-19,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,same,fdc13944-89fe-4ee3-90dc-c85be3425d40,5,2,10.5,1,1
2017-11-19,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,,same,9a867146-15a6-4709-b75c-e73ddad4382b,4,2,14,1,1
2017-11-19,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_little,less_than_half,,,,,,,,,,,,,same,a42c2874-2dba-42c6-8889-29cf2d5469e7,6,2,13.5,1,1
2017-11-19,ACTED,Faryab,Maymana,yes,14000,yes,no,yes_improved_a_lot,less_than_half,,,,,,,,,,,,,less,494df097-8a05-4408-ac60-040005d3959b,4,2,11.5,1,1
2017-11-19,NRC,Hirat,Hirat,yes,18000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,same,b09b2298-d648-45fb-b8c0-9cffd0ed77b9,3,3,26.5,1,2
2017-11-19,NRC,Hirat,Hirat,yes,18000,no,no,yes_improved_a_lot,,,,more_than_half,,more_than_half,,,,,,,,more,8fe25593-4b50-4a90-8624-1d23e569fe59,3,3,24.5,1,2
2017-11-19,DRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,less_than_half,almost_nothing,,almost_nothing,,almost_nothing,,more_than_half,almost_nothing,almost_nothing,,,,same,a9058b84-e36b-48c6-959c-52338919cdc4,10,1,30.5,2,1
2017-11-19,DRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,almost_nothing,,almost_nothing,,less_than_half,,,,,,same,3f85a036-0470-44a3-9e96-9a2db3c76016,10,1,31.5,2,1
2017-11-19,DRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,less_than_half,almost_nothing,,,,almost_nothing,,almost_nothing,almost_nothing,almost_nothing,less_than_half,,,less,46b22bab-4395-4b43-b66c-56e42e45517a,10,1,33,2,1
2017-11-19,DRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,more_than_half,almost_nothing,,,,almost_nothing,,almost_nothing,almost_nothing,almost_nothing,,,,less,ab8b0b1c-0626-4a9b-99c0-0335a70f711f,9,2,31.5,2,2
2017-11-19,DRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,almost_nothing,almost_nothing,almost_nothing,more_than_half,,,less,430c0f76-369a-4e7a-b25f-b572833d0830,13,1,23,1,1
2017-11-19,DRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,almost_nothing,,almost_nothing,less_than_half,,,less,73c3a009-0d1d-49c4-ac4d-be2e2dd54544,11,1,35,2,1
2017-11-19,DRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,,,almost_nothing,,almost_nothing,almost_nothing,almost_nothing,almost_nothing,,,less,04a2f5c9-4df7-4fe9-bf16-24dddcfa47e2,11,1,33.5,2,1
2017-11-19,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_little,less_than_half,,,almost_nothing,almost_nothing,,,,,,less_than_half,,,more,d18a3379-6fde-4026-8d7b-c172095e31e4,9,2,29.5,2,2
2017-11-19,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,less_than_half,,,,less_than_half,,,,,,less,359795e1-24bd-4fce-b2fa-c0208a6e880a,7,2,36,2,2
2017-11-19,PUI,Kunar,Shigal_Wa_sheltan,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,less_than_half,,,less,22b8a8ec-fbd0-4c1e-b7fb-e1fd3472427c,7,2,55.5,3,3
2017-11-19,PUI,Kunar,Shigal_Wa_sheltan,yes,30000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,less_than_half,,less_than_half,less_than_half,,less_than_half,,,less,2ca691d7-363a-47b8-9324-327578b62f79,7,2,58,3,3
2017-11-20,ACTED,Kunduz,Aliabad,no_some_richer_households_got_assistance,20000,no,no,yes_improved_a_lot,more_than_half,,,,,,,,,,,,,less,48fc7b6d-081e-4e17-92fe-6ad3c08197ce,3,3,41,2,3
2017-11-20,NRC,Hirat,Hirat,yes,18000,yes,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,less_than_half,,,same,4c8a7d99-27d0-4020-9bc8-a041b82fd4a2,3,3,24.5,1,2
2017-11-20,NRC,Hirat,Hirat,yes,18000,yes,no,yes_improved_a_lot,,,,,,,,more_than_half,,,,,,more,2299ec52-5801-4aaa-a294-55ab21f776a2,3,3,18.5,1,2
2017-11-20,NRC,Hirat,Hirat,yes,18000,yes,no,yes_improved_a_lot,,,,,,more_than_half,,more_than_half,,,,,,more,85406930-1a5b-4c89-9999-0f284617a46d,3,3,18.5,1,2
2017-11-20,NRC,Hirat,Hirat,yes,18000,yes,no,yes_improved_a_lot,more_than_half,,,,,,,more_than_half,,,more_than_half,,,less,92d4eca0-92ba-459b-91d1-de684e070a33,3,3,17.5,1,2
2017-11-20,NRC,Hirat,Hirat,yes,18000,yes,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,,,,less_than_half,,,same,77c947ce-1e4e-4b0e-97f0-7c01c50c9890,3,3,19.5,1,2
2017-11-20,NRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,,,,,,same,63e13b37-8849-413d-8be6-0670a5185ac0,3,3,25.5,1,2
2017-11-20,NRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,less_than_half,,,,,,,,same,ce02c44f-5635-4dd4-93ad-56eeaf9c508a,3,3,24.5,1,2
2017-11-20,NRC,Hirat,Hirat,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,,,,,,,same,d4bc1cc2-fcac-4d88-a52d-b5e23311006b,3,3,23.5,1,2
2017-11-20,NRC,Hirat,Hirat,yes,18000,no,no,yes_improved_a_little,more_than_half,,,,,less_than_half,,,,,less_than_half,,,same,26410ac0-f94b-46f4-96a1-fcd01674083f,3,3,20.5,1,2
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,less_than_half,,,,less_than_half,,,less_than_half,,,same,3fc39c1b-dceb-4841-9d18-61f519268cf5,3,3,56.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,,,,,less_than_half,,,,,,same,7ddf6800-2344-4454-b730-8cfe7dd3e534,7,2,58.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,more_than_half,,less_than_half,,,,,less_than_half,,,,,,same,8b3f2186-b96c-4973-87c6-0b4de7e41228,7,2,51,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,,less_than_half,,,,,less_than_half,,,same,9b888639-22ca-4910-ac60-b98744e98036,2,3,48,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,,,less_than_half,,less_than_half,,,,,,less,b6145143-36d1-40ea-94b6-cd7bf4cb8df8,1,3,50.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,less_than_half,,,,,,less,c5fef4e8-1325-43c2-8d2f-97fcd31a2c27,2,3,62.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,,,,,less_than_half,,,,,,less,ba7ac524-99e0-49cd-9440-bd70aa57d970,2,3,56.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,almost_nothing,less_than_half,,less_than_half,,,,less_than_half,,,,,,less,f3edaf8c-906c-4d8a-94d7-c9e73ae4fb02,1,3,53.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,less_than_half,,,less,d84eb3c8-de3b-4f89-a6da-59da53c189be,2,3,49.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,14000,no,no,yes_improved_a_lot,more_than_half,less_than_half,less_than_half,,,,,less_than_half,,,,,,less,e2732802-7df9-4fd3-be72-e1a6d7cdf19d,2,3,48.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,less_than_half,,,,,,less_than_half,,,,,,same,7ce7ceb3-4c80-4a31-a3de-393dba70b024,4,2,58.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,less_than_half,,,,,,,,less,83549fd1-a14a-4747-b29d-26169b2a5a68,4,2,54,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,,,,,,less,18c45b61-3d19-48d4-8ed8-1cfd964612ab,4,2,55.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,less,434636d5-ddd5-4b62-b15a-f1131dd02f8a,2,3,52.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,,,less_than_half,,less_than_half,,,,,,same,a769c79b-515f-4644-a1da-d58d17a1305a,2,3,49,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,,less_than_half,less_than_half,,,,,less_than_half,,,,,,less,e95fab2c-5612-4385-9ddb-31216c8588af,2,3,55.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,less_than_half,,less_than_half,,,,less_than_half,,,,,,less,c285c779-3257-4acb-8b5e-8c122c2f7229,13,1,35.5,2,1
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,,less_than_half,less_than_half,less_than_half,,,less_than_half,,,,,,same,a86fe6ab-cd9c-4a42-bd09-8a9f7a1daf1e,7,2,39,2,2
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,,less_than_half,,less_than_half,less_than_half,,,,,,less,51f13082-33b5-47c8-a24d-c3dd7f1066d2,19,1,47.5,3,2
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,,,,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,,less,81197df2-b972-4670-80c0-9fe63c327b2c,5,2,41.5,2,2
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,less_than_half,,less_than_half,,,,,,,less_than_half,,,same,4b3e277a-14db-4799-80af-ad12e5aa97fa,9,2,38.5,2,2
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,,less_than_half,less_than_half,,,,less_than_half,,,less_than_half,,,less,60904a5c-d216-4974-9867-e4719ee3036c,25,1,19.5,1,1
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,less_than_half,,less_than_half,,,,less_than_half,,,,,,less,6363f1a3-0a31-4126-b33b-97f37fb3e97e,9,2,46.5,3,3
2017-11-20,ACF,Ghor,Feroz_Koh,yes,26000,no,no,yes_improved_a_lot,more_than_half,,less_than_half,,,,,less_than_half,,,less_than_half,,,same,517618cc-d2bb-478a-ac3a-0361669b09fd,23,1,56.5,3,2
2017-11-20,PUI,Kunar,Barkunar,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,same,55fb6afb-9149-42be-aff9-24fce83aa3eb,7,2,52,3,3
2017-11-20,PUI,Kunar,Barkunar,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,same,2980aa27-b7f6-4c2f-a3b8-4dfbc116e5a8,7,2,68.5,3,3
2017-11-20,PUI,Kunar,Dangam,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,less,800a6071-7c63-4f55-9e11-24bbe7096200,5,2,66,3,3
2017-11-20,PUI,Kunar,Dangam,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,less,5456f0fb-d393-4e1c-ab5a-6a9f23c2fd54,6,2,58.5,3,3
2017-11-20,PUI,Kunar,Dangam,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,less_than_half,,less_than_half,,,less,3aa14719-3e01-4e03-9aea-0c97b263e18a,6,2,55.5,3,3
2017-11-20,PUI,Kunar,Dangam,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,less_than_half,,less_than_half,,less_than_half,,,less_than_half,,,less,ef50987d-f4ea-481b-a0fc-23bf0a7f8cca,6,2,66,3,3
2017-11-20,PUI,Kunar,Dangam,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,,,,,,less,21eef918-21b1-4c2a-9045-4dd252b93221,9,2,64.5,3,3
2017-11-20,PUI,Kunar,Dangam,yes,26000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,less_than_half,,,less,359d78e1-edbb-4a86-889a-17bd54b05fd6,5,2,61,3,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_little,less_than_half,,,less_than_half,,,,less_than_half,,,less_than_half,,,less,76ce3a37-c170-404f-9b2d-e03b8f0f73c4,1,3,46.5,3,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_little,less_than_half,,,less_than_half,,,,,,,more_than_half,,,less,86649bf1-a639-4fa2-9436-b4e3330cc87d,0,3,41.5,2,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_little,less_than_half,,,,less_than_half,,,,,,more_than_half,,,less,d0df101d-e32b-442f-8814-68b1cc28f535,1,3,45.5,3,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_little,less_than_half,,,less_than_half,,,,less_than_half,,,less_than_half,,,same,2b374e88-ce59-44ef-97a3-a53b4157a040,1,3,45.5,3,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_little,less_than_half,,,less_than_half,less_than_half,,,,,,less_than_half,,,same,fc60ccde-ee42-4027-9060-4b8628e465d2,1,3,45.5,3,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_little,more_than_half,,,,,,,more_than_half,,,,,,less,aabdb092-b318-4609-9b7e-69ccd6d41054,1,3,45.5,3,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_little,less_than_half,,,,,,,less_than_half,,,less_than_half,,,less,a99aed3d-cf52-49b6-bf6b-2b5f1ba45383,1,3,45.5,3,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,,,,less_than_half,,,,,,less,b957bb78-0aa6-49e9-9d8a-cd449e1a91d6,1,3,47.5,3,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_little,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,95680325-0ecc-4380-93c7-83dbb2621c1f,1,3,45.5,3,3
2017-11-21,NRC,Nangarhar,Rodat,yes,29999,no,yes,yes_improved_a_lot,less_than_half,less_than_half,,,less_than_half,,,less_than_half,,,,,,less,bf3dd9cc-9644-4079-aadd-38912284660f,0,3,45.5,3,3
2017-11-21,PIN,Balkh,Mazar_e_Sharif,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,more_than_half,,,,,,less,54999435-32d2-4286-946b-2b3b641c1aa5,4,2,47.5,3,3
2017-11-21,PIN,Balkh,Mazar_e_Sharif,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,more_than_half,,less_than_half,,,less_than_half,,,more,f0517a2d-7cc8-459c-8bea-5adab2f93d0e,7,2,32.5,2,2
